/* DATA DESCRIPTION:
Citation:	Rossignol, Linda (2022): Planktonic foraminifera counts of sediment core MD95-2042 off the Iberian margin for the past 60 ka. PANGAEA, https://doi.org/10.1594/PANGAEA.946601
Abstract:	Absolute abundance data of planktonic foraminifera of sediment core MD95-2042 (3146 m water depth) off the Western Iberian margin for the past 60 ka. Counts were performed within the coarse sedimentary fraction (>150 µm) and a minimum of 300 specimens were counted per sample. Harmonized taxonomy follows Siccha and Kucera (2017). Age (ka) is based on Chabaud et al., 2014, The Holocene and Sanchez Goñi et al., 2013 Nature Geoscience.
Keyword(s):	absolute abundance; abundance data; Iberian margin; MD95-2042; planktonic foraminifera
Related to:	Chabaud, Ludivine; Sanchez Goñi, Maria Fernanda; Desprat, Stéphanie; Rossignol, Linda (2014): Land–sea climatic variability in the eastern North Atlantic subtropical region over the last 14,200 years: Atmospheric and oceanic processes at different timescales. The Holocene, 24(7), 787-797, https://doi.org/10.1177/0959683614530439
Further details:	Sanchez Goñi, Maria Fernanda; Bard, Edouard; Landais, Amaëlle; Rossignol, Linda; d'Errico, Francesco (2013): Air–sea temperature decoupling in western Europe during the last interglacial–glacial transition. Nature Geoscience, 6(10), 837-841, https://doi.org/10.1038/ngeo1924
	Siccha, Michael; Kucera, Michal (2017): ForCenS, a curated database of planktonic foraminifera census counts in marine surface sediment samples. Scientific Data, 4, 170109, https://doi.org/10.1038/sdata.2017.109
Coverage:	LATITUDE: 37.799833 * LONGITUDE: -10.166500
	DATE/TIME START: 1995-07-09T00:00:00 * DATE/TIME END: 1995-07-09T00:00:00
	MINIMUM DEPTH, sediment/rock: 0.040 m * MAXIMUM DEPTH, sediment/rock: 17.700 m
Event(s):	MD95-2042 (MD952042) * LATITUDE: 37.799833 * LONGITUDE: -10.166500 * DATE/TIME: 1995-07-09T00:00:00 * ELEVATION: -3146.0 m * Recovery: 40 m * LOCATION: Marge Ibérique * CAMPAIGN: MD101 (IMAGES I) (URI: https://doi.org/10.17600/95200110) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Calypso Corer (CALYPSO) * COMMENT: XXVII Sections, OK; core bent
Parameter(s):	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr)
	AGE [ka BP] (Age) * GEOCODE * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Age model in radiocarbon 14C ages * COMMENT: based on Chabaud et al., 2014 and Sanchez Goñi et al., 2013
	Neogloboquadrina pachyderma [#] (N. pachyderma) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Neogloboquadrina incompta [#] (N. incompta) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerina bulloides [#] (G. bulloides) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Turborotalita quinqueloba [#] (T. quinqueloba) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globorotalia scitula [#] (G. scitula) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerinita glutinata [#] (G. glutinata) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globoconella inflata [#] (G. inflata) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerinella siphonifera [#] (G. siphonifera) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globoturborotalita rubescens [#] (G. rubescens) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerina falconensis [#] (G. falconensis) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globorotalia hirsuta [#] (G. hirsuta) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globorotalia truncatulinoides dextral [#] (G. truncatulinoides d) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globorotalia truncatulinoides sinistral [#] (G. truncatulinoides s) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerinoides ruber albus [#] (G. ruber albus) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerinoides ruber ruber [#] (G. ruber ruber) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Beella digitata [#] (B. digitata) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Orbulina universa [#] (O. universa) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Orbulina bilobata [#] (O. bilobata) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerinoides conglobatus [#] (G. conglobatus) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Trilobatus trilobus [#] (T. trilobus) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Trilobatus sacculifer [#] (T. sacculifer) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Neogloboquadrina dutertrei [#] (N. dutertrei) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerinoides tenellus [#] (G. tenellus) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globigerinella calida [#] (G. calida) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globorotalia crassaformis [#] (G. crassaformis) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Pulleniatina obliquiloculata [#] (P. obliquiloculata) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Turborotalita humilis [#] (T. humilis) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globorotaloides hexagonus [#] (G. hexagonus) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Globorotalia menardii [#] (G. menardii) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Orbulina suturalis [#] (O. suturalis) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Foraminifera indeterminata [#] (Foraminifera indet) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Foraminifera, benthic [#] (Foram benth) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
	Foraminifera, planktic, fragments [#] (Foram plankt fragm) * PI: Rossignol, Linda (linda.rossignol@u-bordeaux.fr) * METHOD/DEVICE: Counting >150 µm fraction * COMMENT: min. 300 specimens counted
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	7436 data points
*/
Depth sed [m]	Age [ka BP]	N. pachyderma [#]	N. incompta [#]	G. bulloides [#]	T. quinqueloba [#]	G. scitula [#]	G. glutinata [#]	G. inflata [#]	G. siphonifera [#]	G. rubescens [#]	G. falconensis [#]	G. hirsuta [#]	G. truncatulinoides d [#]	G. truncatulinoides s [#]	G. ruber albus [#]	G. ruber ruber [#]	B. digitata [#]	O. universa [#]	O. bilobata [#]	G. conglobatus [#]	T. trilobus [#]	T. sacculifer [#]	N. dutertrei [#]	G. tenellus [#]	G. calida [#]	G. crassaformis [#]	P. obliquiloculata [#]	T. humilis [#]	G. hexagonus [#]	G. menardii [#]	O. suturalis [#]	Foraminifera indet [#]	Foram benth [#]	Foram plankt fragm [#]
0.040	0.179	3	74	153	0	4	31	62	7	0	2	2	2	3	46	0	0	6	0	1	16	0	0	0	3	1	0	0	0	0	0	1	5	
0.140	0.628	3	91	110	0	1	24	65	2	1	0	4	7	7	49	1	0	5	0	1	21	1	0	0	1	0	0	0	0	0	0	0	0	
0.240	1.076	5	86	145	1	5	26	56	5	0	3	9	3	5	39	1	0	2	0	0	24	4	0	0	1	0	0	0	3	0	1	0	5	
0.340	1.441	4	80	123	2	8	15	54	7	9	2	6	5	6	39	3	0	4	0	0	20	8	0	2	3	0	0	0	2	0	0	0	4	
0.440	1.805	2	73	176	1	6	22	43	2	6	7	2	7	9	29	0	0	6	0	1	17	2	0	1	2	0	0	0	0	0	0	0	3	
0.540	2.170	5	79	125	3	6	14	61	3	1	3	3	8	4	43	3	1	6	0	1	29	2	0	0	3	0	0	0	0	0	0	1	0	
0.640	2.543	2	90	137	2	1	19	53	6	2	1	8	10	3	40	1	0	3	0	0	17	9	0	0	2	0	0	0	0	0	1	1	2	
0.740	2.916	6	89	130	0	4	8	65	5	5	0	4	6	1	35	2	0	3	0	2	18	0	0	0	4	0	0	0	0	0	0	3	1	
0.840	3.290	6	92	133	0	1	12	40	7	6	5	2	8	4	35	10	1	3	0	1	17	5	0	0	2	0	0	0	1	0	1	0	1	
0.940	3.663	3	118	107	0	0	23	34	4	5	3	5	14	1	46	5	0	4	0	1	16	3	0	0	4	0	0	0	1	0	0	0	2	
1.040	4.036	2	110	160	0	4	8	38	5	6	4	0	14	2	34	5	0	3	0	2	11	2	0	1	5	0	0	0	0	0	0	1	2	
1.140	4.267	4	84	147	2	3	14	34	3	5	3	2	15	3	29	1	1	7	0	1	17	2	0	1	1	0	0	0	2	0	0	0	2	
1.240	4.498	3	97	154	0	1	15	44	0	2	1	8	6	5	62	0	0	3	0	0	9	0	0	0	3	0	0	0	2	0	0	0	2	
1.340	4.729	5	95	121	1	2	9	46	4	2	8	4	5	3	62	0	0	4	0	1	9	0	0	0	0	1	0	0	0	0	0	1	1	
1.440	4.960	2	87	129	0	1	19	39	3	0	4	4	5	6	70	1	0	7	0	1	6	1	0	3	1	1	0	0	0	0	0	1	2	
1.540	5.191	1	92	135	3	8	13	50	4	5	6	4	7	1	65	0	0	3	0	0	3	0	0	0	2	0	0	0	0	0	0	0	2	
1.640	5.600	2	88	118	1	3	22	50	4	1	2	1	9	4	62	2	0	6	0	1	8	2	0	1	5	0	0	0	0	0	0	2	1	
1.740	6.009	2	69	106	0	1	15	65	3	5	7	6	9	2	67	0	0	10	1	0	10	2	0	0	3	1	0	0	0	0	1	0	0	
1.840	6.418	0	73	127	1	3	14	61	3	2	6	1	12	3	80	0	2	3	0	1	7	1	0	0	2	1	0	0	1	0	0	0	0	
1.940	6.754	3	64	147	0	2	15	55	5	3	2	1	7	2	69	3	2	7	0	3	8	7	0	0	3	0	0	0	0	0	0	0	3	
2.040	7.090	8	74	149	1	3	22	65	8	3	4	2	8	0	67	2	4	6	0	1	8	0	0	0	1	0	0	0	0	0	1	0	1	
2.140	7.568	4	73	148	3	2	14	34	9	2	4	2	7	1	76	2	0	8	0	0	7	1	0	0	5	2	0	0	0	0	0	1	2	
2.240	8.046	2	101	143	3	0	20	42	3	3	3	9	2	3	58	1	0	2	0	0	11	0	0	0	3	0	0	0	0	0	0	0	3	
2.340	8.302	3	93	128	0	3	21	42	0	4	2	1	0	5	63	4	0	2	0	0	5	3	0	0	5	0	0	0	0	0	0	0	3	
2.440	8.559	3	73	139	0	1	15	53	1	3	4	6	0	1	48	4	1	5	0	0	7	2	0	2	4	2	0	0	0	0	0	1	2	
2.540	8.815	2	99	157	0	1	20	48	1	5	4	3	0	1	63	3	0	10	0	0	4	0	0	0	5	1	0	0	0	0	0	1	4	
2.640	9.071	3	90	159	6	2	13	36	5	5	6	1	2	3	42	9	1	6	0	1	0	1	0	0	2	1	0	0	0	0	0	0	2	
2.740	9.328	3	89	153	3	0	16	47	1	4	2	1	1	5	41	3	0	3	0	0	3	0	0	0	4	1	0	0	0	0	0	0	2	
2.840	9.584	3	89	169	2	4	7	28	2	3	4	2	2	2	43	10	0	6	0	0	1	0	0	0	5	0	0	0	0	0	0	1	2	
2.940	10.712	3	102	167	3	0	10	30	4	3	4	1	3	2	66	1	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	7	
3.040	11.840	2	106	159	14	5	28	41	9	2	15	0	6	3	47	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0		113
3.140	11.964	9	117	159	26	4	39	79	2	0	13	0	2	1	26	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0		25
3.240	12.088	14	76	154	46	8	35	61	0	0	11	2	3	1	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		36
3.340	12.213	22	80	141	53	3	35	35	0	0	1	4	3	0	3	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0		36
3.440	12.337	25	115	138	47	4	15	54	0	0	0	2	4	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0		53
3.540	12.461	11	84	132	50	0	15	50	0	0	0	0	6	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		68
3.640	12.712	6	136	121	55	3	30	78	0	0	0	3	7	0	21	0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0		157
3.740	12.963	8	143	103	17	3	21	68	2	0	7	5	5	1	20	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0		151
3.840	13.214	8	135	77	22	1	11	62	1	0	1	1	6	1	18	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		143
3.940	13.464	2	143	68	7	0	16	83	5	0	0	1	9	0	5	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0		152
4.040	13.715	0	120	79	1	0	15	88	4	5	2	2	4	2	11	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0		163
4.140	13.966	3	108	70	5	0	15	90	2	5	3	0	10	1	10	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0		183
4.250	14.242	1	136	98	2	3	13	184	4	7	8	3	17	4	23	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0		158
4.340	14.468	2	91	96	15	1	19	73	8	3	6	0	6	1	45	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0		128
4.450	14.744	15	98	99	73	7	27	60	0	0	0	1	2	0	16	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0		80
4.540	14.970	75	87	162	74	4	20	40	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14
4.650	15.246	71	43	97	100	6	15	14	0	0	0	0	0	1	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		54
4.740	15.471	202	28	124	57	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20
4.850	15.747	213	21	114	75	2	6	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27
4.940	15.973	236	24	110	84	7	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33
5.030	16.199	175	37	113	99	9	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20
5.150	16.500	189	56	211	118	14	24	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		52
5.250	16.751	203	11	137	67	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		43
5.340	16.977	206	19	104	71	5	14	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33
5.450	17.253	141	38	162	69	5	16	6	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0		38
5.540	17.478	132	29	187	107	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29
5.650	17.754	92	36	169	77	1	20	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		32
5.740	17.980	76	35	141	62	8	33	12	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		47
5.850	18.256	13	181	99	19	10	39	38	0	0	6	0	4	0	1	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0	0		157
5.940	18.482	3	177	53	5	30	39	41	7	0	9	0	1	0	5	0	1	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0		64
6.050	18.758	12	165	85	10	36	48	44	3	0	4	0	4	1	2	0	0	4	0	0	1	0	0	0	4	0	0	0	0	0	0	0		85
6.140	18.984	4	166	53	7	29	40	35	3	0	12	0	2	0	8	0	0	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0		66
6.250	19.260	6	199	97	2	22	52	37	5	2	5	0	8	0	4	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0		37
6.340	19.485	0	167	69	13	30	42	45	3	2	3	0	0	0	8	0	0	15	0	0	0	0	0	0	4	0	0	0	0	0	0	0		60
6.450	19.761	2	113	62	0	46	34	38	3	2	0	0	3	1	7	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0		113
6.540	19.987	1	103	66	7	32	32	47	5	0	0	0	2	0	10	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0		66
6.650	20.263	6	142	97	11	16	43	31	7	1	0	0	0	0	25	0	1	7	0	0	0	0	0	0	11	0	0	0	0	0	0	0		78
6.740	20.489	0	129	135	11	20	35	36	5	0	0	0	1	0	19	0	1	10	0	0	0	0	0	0	6	0	0	0	0	0	0	0		37
